msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
6036469347144,575,213809,527512,audio,124.15.100.128,http://petty-meadows.org/,2024-01-01 00:51:46.106414
7854270403576,995,929748,749305,video,93.158.117.45,https://thompson.com/,2024-01-01 00:59:25.854498
0989110796533,1869,664805,693891,text,61.192.244.144,http://baxter-rollins.com/,2024-01-01 00:56:50.377441
4316883518596,1702,110427,765097,image,52.107.190.123,http://www.jacobs.com/,2024-01-01 00:50:43.910428
6785402864471,1281,239252,328330,image,163.105.119.245,https://www.mccarthy-miller.com/,2024-01-01 00:58:47.034097
3062150772104,153,724628,471868,video,202.16.238.124,http://www.mclean.com/,2024-01-01 01:00:00.994003
4230100658148,175,749816,567490,video,214.208.234.70,http://smith.com/,2024-01-01 01:01:36.144608
0115984674805,1559,583461,561059,image,168.50.157.15,https://www.mitchell.com/,2024-01-01 00:55:48.804039
8252185720457,138,592533,973763,application,80.163.68.158,http://www.richards.org/,2024-01-01 01:00:10.297039
5213115986000,1722,125017,173694,text,163.130.218.158,https://www.jenkins.com/,2024-01-01 00:51:04.048815
7911210838600,925,565228,857042,text,23.79.71.238,http://smith.com/,2024-01-01 00:51:01.992807
7274350426914,1303,991150,863686,application,140.113.212.243,http://www.carey.info/,2024-01-01 00:54:35.699852
4391757946058,1282,869168,163135,video,215.153.174.144,http://padilla.com/,2024-01-01 00:58:56.017643
3482243487146,27,669194,911749,audio,195.142.227.154,http://www.thomas.org/,2024-01-01 00:53:12.146082
5962520529773,1327,115669,945933,video,207.78.188.181,https://www.figueroa-baker.info/,2024-01-01 00:59:05.898328
8112840720276,1332,378651,649537,text,192.200.83.139,https://smith-beard.org/,2024-01-01 00:52:43.719458
0292352122380,1868,142007,852586,image,131.131.16.118,http://www.pacheco.com/,2024-01-01 01:04:03.819397
2487792517384,834,683957,343286,text,192.17.29.93,https://myers.com/,2024-01-01 00:58:13.492289
5302918754689,563,439436,324630,image,204.43.92.5,http://www.cohen-dixon.com/,2024-01-01 01:06:46.310743
1965674724059,1345,865161,171503,image,164.229.127.36,http://www.tucker.com/,2024-01-01 01:03:15.369519
1967052825950,358,794567,822623,application,20.218.174.119,http://www.lane.info/,2024-01-01 01:04:33.867302
6654435618449,27,392723,452421,video,113.119.12.178,https://fisher.com/,2024-01-01 00:53:46.721227
0681830997903,1633,691035,917842,audio,157.3.108.75,http://www.patton.com/,2024-01-01 01:03:43.145916
3664097427168,1487,454408,971245,video,160.134.17.230,http://www.shepard.com/,2024-01-01 00:56:11.077679
6642053362589,1763,330264,174790,application,175.181.214.31,https://www.hodges.org/,2024-01-01 01:03:15.583570
4000066504105,1063,630003,100739,image,202.186.42.61,https://www.lyons-lane.biz/,2024-01-01 00:50:52.768092
6026288923012,1330,605620,758599,application,43.108.188.6,http://adams-moore.net/,2024-01-01 01:01:07.802169
4086044056820,700,841671,762807,audio,136.186.27.43,http://wiggins-ramos.com/,2024-01-01 00:51:08.160621
0537387525756,315,808191,186577,video,98.74.1.246,https://www.russell-mills.biz/,2024-01-01 00:54:10.887084
1954093517926,1342,946493,376022,audio,217.90.133.76,https://martinez.biz/,2024-01-01 00:52:15.491692
2643685217306,842,192974,440147,video,215.82.234.191,https://johnson-woods.net/,2024-01-01 01:02:37.277478
0512619835622,375,105247,606255,video,158.141.95.149,http://www.green-calhoun.info/,2024-01-01 01:04:29.380393
9659367075692,1129,758926,748807,image,156.30.60.72,https://deleon-jenkins.com/,2024-01-01 01:04:34.868448
1872850491522,1299,224705,334766,text,210.181.118.117,https://chavez.com/,2024-01-01 01:00:21.500148
9291117253680,1890,467728,907832,audio,193.229.14.114,http://maxwell-gordon.org/,2024-01-01 01:02:48.846784
0444011838612,1136,733909,850924,video,141.95.212.29,https://www.aguirre.net/,2024-01-01 01:01:46.800072
3363030735570,1329,856122,405696,text,67.126.1.187,https://sanchez-shepherd.net/,2024-01-01 00:54:10.426331
7130085433571,191,659449,862018,video,220.102.58.201,http://freeman.info/,2024-01-01 01:00:49.816344
2190508032081,1173,174607,719915,video,216.101.69.252,https://wolfe.com/,2024-01-01 01:01:43.780782
4255049721025,1609,816690,555367,application,73.36.73.30,https://www.simmons.com/,2024-01-01 01:03:16.949571
2186620448900,1104,562779,671525,image,218.3.42.119,https://hendrix.net/,2024-01-01 00:59:21.024073
7400436335460,1514,750074,112635,image,214.222.27.163,https://perez.info/,2024-01-01 00:50:54.488827
9947119575131,1404,627373,356181,application,11.167.147.93,http://murphy.com/,2024-01-01 00:55:29.853388
1934737592342,1852,618776,845862,video,190.110.165.156,http://www.bautista-hunter.biz/,2024-01-01 01:04:09.583983
9319590415350,1375,352901,361641,image,79.62.241.244,http://jarvis.org/,2024-01-01 00:54:01.167113
8718426121414,1681,985307,427189,application,202.20.21.11,https://collins.biz/,2024-01-01 00:51:50.420028
8894340141636,904,163217,495691,image,49.162.187.239,http://www.frye.com/,2024-01-01 00:52:52.177576
3395981347142,491,196608,130370,video,25.229.49.63,https://www.callahan.com/,2024-01-01 00:54:23.789678
3735353256455,369,438936,124887,text,190.53.235.157,https://www.williams.org/,2024-01-01 01:03:22.594950
1065664928402,627,976621,660208,video,8.40.181.101,http://www.lee.com/,2024-01-01 01:02:52.914376
5526333542957,1850,188040,217287,video,223.249.9.165,http://www.carroll.com/,2024-01-01 00:56:10.199218
0112194254163,1616,927710,674855,video,168.116.241.214,http://smith.com/,2024-01-01 01:00:08.819723
7892509359527,483,875821,933538,image,120.215.110.49,http://www.smith.biz/,2024-01-01 00:51:46.069380
9802911050846,1669,652116,691569,image,31.66.126.97,http://www.benton.biz/,2024-01-01 00:53:35.775656
5020820332779,1554,397781,816523,text,152.58.139.106,https://www.benson-sosa.info/,2024-01-01 00:52:29.466476
3991720122613,336,304544,738291,audio,158.30.128.202,http://www.joyce-jenkins.info/,2024-01-01 00:52:39.983833
5114862519405,350,745482,442103,video,208.32.149.223,https://wiley.com/,2024-01-01 00:51:17.378777
4699718280109,1838,881829,166456,text,216.12.250.42,https://www.smith-guerrero.com/,2024-01-01 00:52:01.876252
4600506514196,1417,525262,834838,audio,121.162.29.157,http://www.ochoa.org/,2024-01-01 01:00:19.534034
3626191445674,1489,469559,964749,image,110.36.221.113,https://www.ross-williams.com/,2024-01-01 00:56:32.994044
5381868762078,1092,841574,723197,text,221.190.253.47,https://castillo.com/,2024-01-01 01:01:16.572960
2870235290335,1830,157055,187222,image,197.177.198.212,https://mcdonald.com/,2024-01-01 00:58:33.989330
7237415442627,1757,103820,344126,audio,170.41.13.51,http://www.watkins-cantu.net/,2024-01-01 00:57:34.424676
7174039876018,174,251885,139604,audio,195.135.205.72,https://snyder-green.com/,2024-01-01 00:55:40.818435
7047372960594,1917,261293,708402,video,32.44.135.3,http://johnson.biz/,2024-01-01 00:55:20.178600
9968431146755,1183,808176,560533,text,19.181.161.214,http://peterson.com/,2024-01-01 00:56:56.431136
0385458587624,938,574397,845273,audio,181.158.222.57,https://martin-patton.com/,2024-01-01 00:50:52.606222
7632496027910,486,670033,781127,video,204.33.234.183,http://www.miller.net/,2024-01-01 00:55:10.053726
8211709926050,563,571279,632751,video,41.252.44.223,http://www.carter-lopez.com/,2024-01-01 01:02:54.219786
8520918392064,811,380101,827280,text,200.40.120.149,https://www.jensen.com/,2024-01-01 00:51:30.401175
7856424173752,805,110972,547581,application,177.204.30.202,https://jennings.biz/,2024-01-01 01:06:52.881547
9132627312724,238,999977,121957,image,161.1.112.246,https://brown.com/,2024-01-01 00:51:40.232329
0891031680166,1503,713269,914405,video,194.142.253.83,http://www.carter.com/,2024-01-01 01:06:26.420657
6984065897840,1543,199197,350966,image,90.100.42.82,http://www.warren.com/,2024-01-01 00:52:06.750416
5787938749095,927,942615,506618,video,130.15.71.45,https://singh.com/,2024-01-01 00:58:27.239038
9832194651932,1269,159300,517651,audio,29.16.121.47,http://www.craig.net/,2024-01-01 00:57:26.222538
3398225398796,1682,169201,663404,image,170.123.139.165,https://singh-jenkins.com/,2024-01-01 00:52:53.192757
3296860396738,926,150082,738787,application,133.162.51.106,https://www.barton.com/,2024-01-01 00:57:26.244462
3057019673182,915,505832,263471,text,185.151.15.70,http://www.payne.com/,2024-01-01 01:06:38.235943
9771198962041,1397,584225,718948,text,136.233.64.198,https://www.moore.com/,2024-01-01 00:59:42.574492
2360895578488,385,215862,774902,application,85.216.153.159,https://sanchez.com/,2024-01-01 01:03:02.734340
7359425409835,1211,628790,944923,audio,195.149.240.151,https://good-avila.com/,2024-01-01 00:54:36.795880
1145004610871,71,218129,894459,audio,110.224.48.229,http://www.briggs.com/,2024-01-01 00:58:40.661872
0224485238850,1604,500202,565021,audio,143.91.99.199,http://johnston.com/,2024-01-01 01:03:05.049644
3861240959637,933,265688,983638,text,33.182.48.101,http://leon.com/,2024-01-01 01:05:13.399445
1746064597757,472,208214,413216,application,214.108.214.109,https://white.net/,2024-01-01 00:52:26.806458
4009037925405,1090,476397,485975,image,170.73.71.186,https://montes.net/,2024-01-01 00:53:18.523449
8631759547541,299,489713,253990,audio,14.200.2.246,http://www.garcia.com/,2024-01-01 01:05:06.950025
6355412600763,1862,235545,324392,video,188.148.190.235,http://peters.com/,2024-01-01 01:06:32.256401
9651502446288,806,445934,253411,image,207.127.11.116,https://clark.com/,2024-01-01 01:01:30.746089
8794482950261,1232,679311,539136,application,57.193.124.182,http://www.blake.com/,2024-01-01 00:51:46.812495
5959691195623,1076,558523,166060,image,158.202.128.157,http://www.reese.org/,2024-01-01 01:02:19.378902
9428229484113,1638,870826,630171,application,75.36.122.48,http://www.reynolds.com/,2024-01-01 00:59:02.008942
3325579887402,263,716574,894068,image,193.63.80.254,http://www.butler.com/,2024-01-01 00:57:50.198757
8742954789571,730,120592,322615,audio,69.8.207.23,http://www.strong.com/,2024-01-01 01:02:31.045855
8844203149598,1864,794449,564033,image,156.199.68.175,https://www.mata.org/,2024-01-01 01:03:01.533271
5667812926897,472,623115,135411,application,7.81.83.138,https://lara.net/,2024-01-01 00:50:55.091665
8428332360310,1346,672997,436375,video,35.80.225.95,http://www.johnson.net/,2024-01-01 01:00:06.659795
1276945524670,1349,943908,122316,image,170.90.201.84,https://www.smith.com/,2024-01-01 01:05:59.171439
0246201554615,1935,665442,911027,text,1.33.59.176,http://williams.com/,2024-01-01 00:55:55.581797
9414452628591,1404,865664,365143,video,143.71.93.146,http://www.green.com/,2024-01-01 00:54:08.032456
9739616145367,1624,433166,651216,image,169.148.188.94,http://www.campbell-cruz.info/,2024-01-01 00:59:50.628555
1385222721586,1961,805784,333952,audio,202.239.173.45,https://wells.com/,2024-01-01 00:56:45.689712
1536644039342,1574,311865,749110,image,132.65.232.70,https://www.gordon.net/,2024-01-01 01:05:46.429401
9440176283809,516,301674,141876,audio,137.139.207.109,http://hughes.com/,2024-01-01 00:55:56.771732
2111954482273,127,578901,395026,audio,208.97.218.98,https://johnson.net/,2024-01-01 00:57:26.729080
2956790268357,885,101152,120662,audio,35.193.165.150,http://fuller.com/,2024-01-01 01:02:17.026198
6307827281305,1818,608359,593149,image,66.251.27.7,https://www.lee.com/,2024-01-01 01:06:51.745919
9967735697140,1584,120811,805998,audio,163.103.247.225,http://lindsey-lee.com/,2024-01-01 01:06:37.809230
3594264657045,1212,791238,655757,video,24.137.93.56,http://buckley.net/,2024-01-01 01:03:54.546285
0290630396276,388,243822,610536,application,144.209.125.154,https://larson.net/,2024-01-01 01:00:41.995750
2545382109974,197,717700,392480,image,167.203.49.164,http://swanson.com/,2024-01-01 01:00:37.231589
5994640160972,536,511540,543004,application,70.238.61.187,https://www.rubio.com/,2024-01-01 01:02:17.081347
5436373077926,1064,137446,534024,audio,155.146.100.208,http://www.garza-watson.com/,2024-01-01 01:02:47.843580
9972315822414,1133,479968,312226,application,105.184.154.131,http://hahn.com/,2024-01-01 01:02:04.120005
9697049914789,339,179092,619237,image,108.200.187.23,http://wright.org/,2024-01-01 01:06:47.905379
6602380874234,269,302020,204188,audio,137.198.82.176,http://durham.info/,2024-01-01 00:54:42.457856
0477129573188,74,838655,995234,application,217.215.243.90,http://moyer.net/,2024-01-01 00:54:37.520898
9313870800893,576,818908,169636,application,130.165.149.245,http://www.carey.org/,2024-01-01 00:51:49.221161
2321471751796,90,954382,102650,application,221.234.180.230,https://day.com/,2024-01-01 00:51:57.387292
4207639772651,1061,815210,413940,image,189.36.26.102,https://williams-finley.com/,2024-01-01 01:02:04.611759
1685238452930,665,877919,153827,audio,133.137.163.49,http://www.pacheco.biz/,2024-01-01 01:02:36.113591
1685238452930,1435,271577,135161,text,189.191.165.145,https://www.russell-baird.net/,2024-01-01 00:53:16.833855
8120385365465,844,794098,582225,application,73.36.73.30,http://www.rogers.info/,2024-01-01 00:53:26.917618
3674375056716,1056,423969,467056,text,108.142.177.86,http://burch.com/,2024-01-01 01:01:01.429626
2739332838112,392,542687,620860,audio,135.110.119.124,http://www.leblanc-ramirez.com/,2024-01-01 00:58:39.683519
3221723866713,1292,795997,679153,application,216.238.9.82,https://mills.com/,2024-01-01 00:51:24.877714
0771449135792,1972,853378,827684,application,221.161.47.42,http://www.perry.com/,2024-01-01 01:04:34.570092
4569099466285,1022,522879,260735,audio,214.235.39.133,https://www.collier.info/,2024-01-01 01:04:18.601736
2219643852401,1210,166014,526433,application,155.216.131.96,https://hughes.com/,2024-01-01 00:57:29.204419
0511024644204,1887,582982,985898,image,180.112.134.91,http://www.brown.com/,2024-01-01 01:04:49.116826
9316317339984,143,453452,319082,text,114.26.143.251,https://www.davenport-mcpherson.biz/,2024-01-01 00:53:49.280583
7103772611799,354,902533,332126,audio,30.152.49.42,https://www.bradford.com/,2024-01-01 00:55:14.866333
8918804080738,1801,138168,527494,text,194.227.77.9,https://www.bradshaw.com/,2024-01-01 01:00:24.848396
8584528542599,222,624788,868742,video,213.41.230.16,http://www.fernandez.com/,2024-01-01 00:58:25.031553
7681136314305,1570,816077,680736,application,146.58.31.204,https://www.hodge-barnes.com/,2024-01-01 00:50:29.910367
1181545228323,1368,583076,209404,application,93.110.254.200,http://dennis.com/,2024-01-01 00:51:26.513473
2367956648724,1971,352413,880298,application,184.227.207.209,http://www.jones.com/,2024-01-01 00:51:55.593566
6725598547322,1578,516062,241211,video,217.96.159.149,http://leach.biz/,2024-01-01 01:05:13.000309
7375217170075,555,543849,109567,video,205.223.49.225,https://www.brooks-norman.com/,2024-01-01 00:54:20.685390
2500619433278,801,591187,548820,image,217.210.118.16,https://lewis.net/,2024-01-01 00:53:46.204631
3508024880265,979,632447,806879,video,221.29.187.236,http://berry.info/,2024-01-01 00:58:41.623660
8448846884709,1974,896567,612224,text,219.131.199.75,http://hill-cruz.com/,2024-01-01 01:00:10.819963
7061013281045,696,695503,472365,application,160.157.135.28,https://www.smith.com/,2024-01-01 01:06:33.222558
9586285464418,1504,349243,777895,audio,181.152.208.19,http://brooks-francis.net/,2024-01-01 00:54:16.619159
9208092278364,1164,939806,350934,audio,91.105.248.225,https://www.hughes.net/,2024-01-01 00:57:05.663226
8370757348083,1223,146550,852761,image,199.251.235.158,http://www.whitehead-good.com/,2024-01-01 00:56:33.585850
9465426980997,1900,198558,989700,video,43.139.115.220,http://kelly.info/,2024-01-01 01:03:00.795814
3688844452680,1692,311969,430065,image,130.95.79.19,http://hall-adams.com/,2024-01-01 01:00:48.455527
1502229347066,550,838636,608467,video,215.127.64.97,http://www.guzman.net/,2024-01-01 01:06:59.069173
4394521742615,1109,461342,141868,image,214.187.0.112,http://crawford.com/,2024-01-01 00:50:42.046687
2456252875667,1817,359146,184907,application,136.215.88.203,http://hill-clark.org/,2024-01-01 00:50:18.863793
2994564964021,418,316975,615058,image,218.42.101.215,https://www.johnson.com/,2024-01-01 01:03:50.350375
3468806471075,80,893154,399979,application,212.37.170.119,https://www.dunn.com/,2024-01-01 01:01:29.452075
8312943875006,857,320807,694931,text,115.69.157.241,http://www.perez.com/,2024-01-01 01:05:06.105710
0183891971652,1328,400276,234506,audio,222.239.144.118,https://www.fowler.net/,2024-01-01 00:53:39.605210
3578423950674,1506,913248,789652,text,50.36.40.229,http://evans-miller.biz/,2024-01-01 00:56:25.046479
6616112187286,1646,241102,371612,text,218.202.1.188,http://holt.com/,2024-01-01 00:54:51.586285
2532536897428,788,686665,724295,image,123.47.49.80,http://walsh-baker.biz/,2024-01-01 00:50:48.472778
6498487694869,34,945682,758912,video,84.111.180.112,https://reid.info/,2024-01-01 01:01:46.781850
9685173860730,580,235201,774614,application,211.145.200.241,http://www.bentley-hill.com/,2024-01-01 01:01:30.999882
8070497973105,1027,116298,931341,text,223.190.226.47,http://russell.biz/,2024-01-01 01:01:46.971472
5871024953707,522,990895,100242,application,179.78.180.96,https://www.reid.com/,2024-01-01 00:51:35.759389
4116360459757,1846,626323,336537,audio,141.110.151.75,https://www.mcguire.com/,2024-01-01 01:03:14.254820
9300593407474,1770,800478,701348,image,64.115.72.122,http://www.fuentes.info/,2024-01-01 00:58:16.995878
7297424271617,108,280013,718195,image,213.237.34.45,http://hansen.com/,2024-01-01 01:03:16.723224
0119469240291,1476,926508,835596,video,197.9.76.137,https://quinn.net/,2024-01-01 01:05:50.598264
3562626846175,506,601506,178091,text,170.88.229.209,http://www.shaffer.com/,2024-01-01 00:51:14.404277
4271315440817,1246,321601,343207,image,39.197.174.76,https://mendez.com/,2024-01-01 00:57:34.788308
5725393294529,1212,571480,954626,application,215.2.95.153,http://simon.com/,2024-01-01 00:56:11.945683
1976450327107,1668,295707,996510,image,107.193.203.167,http://www.calhoun-weber.info/,2024-01-01 00:53:14.764561
6432975385089,1358,435950,725300,video,215.96.155.172,https://www.garrett.com/,2024-01-01 00:53:17.139638
4920390807426,1406,153933,362142,image,87.41.37.136,https://watkins.biz/,2024-01-01 00:55:34.177953
6421584199293,1587,306370,184052,image,192.202.2.36,http://www.wolfe-pierce.net/,2024-01-01 01:00:37.708163
7192675046664,27,321086,641108,application,180.118.80.57,http://www.hunter.com/,2024-01-01 00:59:54.864345
1476903644473,1849,784159,349790,video,47.148.155.97,http://www.gray.info/,2024-01-01 00:51:32.381971
8799993823250,1554,332348,915979,video,128.204.29.89,http://rodriguez.biz/,2024-01-01 00:55:34.220703
0072189514842,512,935336,241357,image,152.24.36.30,https://carpenter-carter.org/,2024-01-01 01:00:39.129299
4602937127736,1519,178178,612709,image,161.202.64.175,http://www.farrell.com/,2024-01-01 01:04:37.510050
2148925792579,126,384880,675909,text,78.104.116.54,https://www.coleman.biz/,2024-01-01 01:03:36.348688
4570120996141,1878,230592,632274,image,149.49.250.80,https://eaton-anderson.com/,2024-01-01 00:53:42.118430
7003803866423,1089,974854,467409,image,206.39.52.227,http://www.jefferson-roberts.net/,2024-01-01 00:53:27.313619
0956380013289,1666,941967,954316,video,194.239.241.190,https://owens.info/,2024-01-01 01:02:48.040775
6232305468444,480,731829,949613,text,210.101.116.6,http://scott.net/,2024-01-01 01:02:14.561388
3169293797630,1060,121412,475151,audio,197.107.90.163,http://franco-pena.com/,2024-01-01 00:58:51.685071
9003585014587,1441,662690,325179,text,205.50.241.145,https://hartman.com/,2024-01-01 00:56:54.622905
2574376291513,652,957771,849966,video,134.81.107.58,http://thomas.com/,2024-01-01 01:06:15.303810
2617641623923,8,364841,250550,application,6.204.211.179,http://mclaughlin.org/,2024-01-01 01:03:16.316199
9913094483447,1999,990170,659834,audio,156.145.102.233,http://www.goodman-diaz.com/,2024-01-01 00:55:54.104161
2608582339381,1026,723003,593581,application,165.211.88.40,https://www.wilkins.com/,2024-01-01 00:54:54.511987
6412605474756,147,867644,444448,text,88.55.199.192,https://www.gomez.com/,2024-01-01 01:03:20.996131
2268579093099,1903,793205,599569,audio,211.9.233.210,http://moore-chase.com/,2024-01-01 00:51:01.681511
7146906708428,1909,298714,847409,application,193.237.202.41,http://www.hicks.net/,2024-01-01 01:03:08.818874
1370018421967,1408,443639,121920,text,207.221.39.9,https://hernandez-miller.com/,2024-01-01 00:53:40.324116
3471788640621,865,440781,167462,application,157.198.236.198,http://www.calhoun.com/,2024-01-01 01:02:31.229368
4968960949516,1376,993235,866094,video,137.144.234.14,http://www.meadows-smith.org/,2024-01-01 01:06:00.948131
8914296295939,171,703864,533353,image,53.103.219.16,https://www.hoffman.com/,2024-01-01 01:04:59.179307
5286051431245,1187,511774,565313,image,13.119.216.146,https://cisneros.com/,2024-01-01 00:52:13.693318
6839557617284,1542,847015,820554,application,47.69.62.115,http://www.carter-lang.com/,2024-01-01 00:55:59.191594
6085886530890,1663,680240,377906,image,218.50.8.108,https://www.adams.com/,2024-01-01 00:52:47.187353
0689615537243,1013,704259,132189,image,209.177.207.201,http://www.duncan.info/,2024-01-01 00:56:58.654460
4099601726032,750,676815,563557,application,27.46.148.90,http://www.williams.net/,2024-01-01 01:04:35.688697
4524194137787,1270,111862,890670,application,203.193.141.96,http://howard-martinez.com/,2024-01-01 01:03:14.321515
6635616771917,187,835236,874245,image,162.87.171.222,http://smith.biz/,2024-01-01 01:00:54.902353
1374340840638,734,796855,226020,video,43.185.69.255,https://www.murphy-chapman.biz/,2024-01-01 00:52:22.495764
7234753857045,904,792160,985795,video,152.38.171.17,http://sandoval.info/,2024-01-01 00:51:09.151791
5987523102542,633,560939,214690,application,179.55.232.7,http://salas.com/,2024-01-01 00:56:47.294489
4959401126846,1941,859612,949558,application,221.158.65.168,http://www.bates.com/,2024-01-01 00:54:16.917039
2113054587697,996,619449,365109,audio,211.254.191.247,https://www.davis.com/,2024-01-01 01:00:19.202434
5305817085669,1508,346508,188860,video,205.234.26.101,https://fuentes.com/,2024-01-01 01:00:16.262661
2539179035195,579,307092,953510,application,36.100.113.253,http://www.morgan-ho.com/,2024-01-01 01:01:52.051519
5092206228299,1772,205266,803050,text,104.134.187.68,http://www.wiley.net/,2024-01-01 01:01:04.500153
9796791588334,451,739134,945610,audio,135.52.212.112,https://miller-irwin.com/,2024-01-01 01:03:13.453658
7732656204361,866,764801,132673,application,130.121.197.150,https://smith.com/,2024-01-01 00:59:55.768505
8360044115693,275,156659,680476,text,214.80.4.57,http://taylor.net/,2024-01-01 00:54:35.008698
0188084139934,1152,529867,484459,text,205.56.221.60,http://www.welch.com/,2024-01-01 01:05:42.483747
6258251669959,201,958774,466099,text,201.221.166.16,https://johnson.net/,2024-01-01 01:04:20.580020
1859190192392,418,625610,898438,audio,49.196.15.33,https://espinoza.com/,2024-01-01 01:02:24.724980
1686153057998,1776,897632,634213,audio,223.191.104.20,http://joyce.org/,2024-01-01 00:50:44.641698
4295923159397,607,867991,341784,audio,21.213.113.109,https://reynolds.com/,2024-01-01 01:05:29.925478
0446931640045,232,375040,734424,image,103.232.67.216,https://brown.info/,2024-01-01 00:56:02.995460
1294228320868,1816,516097,522032,image,134.143.108.8,https://www.ramirez-little.net/,2024-01-01 01:06:06.787737
9747573113918,1030,613840,756281,video,176.150.138.51,http://chambers.com/,2024-01-01 01:02:24.821989
9108921938678,1768,714604,980149,application,29.128.59.166,http://www.jones-martin.info/,2024-01-01 01:03:31.703440
2827601462212,1821,582390,193710,text,112.225.168.148,https://mckenzie.com/,2024-01-01 01:05:50.925589
5343021999664,402,412725,527209,audio,34.77.106.0,http://chapman.biz/,2024-01-01 01:05:34.659271
2771529521332,1610,369376,376504,video,201.97.54.164,http://www.cummings.org/,2024-01-01 01:04:35.327887
7122887855030,242,850822,724149,video,66.180.2.115,http://jones-patterson.biz/,2024-01-01 01:00:02.740115
0103945244265,659,996614,404990,text,199.4.169.253,https://hanson-vargas.com/,2024-01-01 00:53:24.396219
4150404212766,1541,718815,726661,text,195.61.249.36,https://www.diaz.com/,2024-01-01 00:53:40.572896
3254725556854,1460,123605,671849,text,196.227.153.198,http://www.bowman-brock.com/,2024-01-01 01:00:12.407831
9316056034727,1446,468413,971852,text,138.55.88.16,https://gibson.com/,2024-01-01 01:04:45.033483
0350370333993,1005,406620,799163,text,217.109.253.13,http://hubbard.biz/,2024-01-01 00:50:48.688559
3899099410752,1137,625434,893338,text,200.223.243.197,https://www.carey.net/,2024-01-01 00:56:32.297152
4066604848541,1114,485131,681490,video,176.106.10.155,http://ramos-esparza.net/,2024-01-01 00:56:49.069948
1906350121743,1954,835093,937541,text,22.242.66.92,http://johnson.com/,2024-01-01 00:58:03.666767
0370438654726,895,879910,303647,application,217.238.191.238,https://coleman.info/,2024-01-01 01:06:50.664658
0197935355511,1472,611370,893859,text,203.166.153.100,http://shelton-martin.com/,2024-01-01 00:51:56.858582
0968184858791,200,209353,153180,image,136.38.50.184,https://wells.com/,2024-01-01 00:51:57.115445
7852377186200,968,808436,396827,audio,113.121.61.0,https://hart.com/,2024-01-01 00:54:33.965649
4109331007919,1820,430201,740992,application,193.135.254.28,https://ochoa.org/,2024-01-01 00:54:35.640499
5610675704407,1470,134913,906825,audio,147.180.211.178,http://www.schmidt-medina.com/,2024-01-01 00:55:42.374757
9905560706556,1563,169649,428384,application,199.80.75.251,http://www.davis.org/,2024-01-01 01:04:01.040620
6432707650539,1279,298099,814921,video,132.181.73.148,http://www.knapp.com/,2024-01-01 01:02:56.765837
1492506552165,859,149074,792403,audio,175.107.179.44,https://frederick.com/,2024-01-01 01:02:09.397808
8058194954507,1533,355235,153826,image,103.242.43.48,https://jenkins-stone.com/,2024-01-01 01:06:18.330944
0096299757437,1339,732252,416677,image,212.31.9.17,http://richards.com/,2024-01-01 00:54:52.300647
0418560947549,458,359280,694559,video,70.83.220.194,https://johnson.org/,2024-01-01 01:06:04.967197
9898357558748,1227,116333,486654,video,166.207.34.171,https://phillips.net/,2024-01-01 01:00:17.258049
0719975625520,985,775559,797496,audio,203.196.254.183,https://hayes.net/,2024-01-01 01:04:11.542160
5178156726335,778,949297,840026,audio,198.220.224.187,http://hernandez.info/,2024-01-01 00:57:29.178456
4629536925444,1957,771587,967831,image,182.243.106.179,http://baldwin-vaughn.com/,2024-01-01 00:59:15.421245
9745075882377,1307,390777,641053,application,29.59.187.255,https://www.graham.biz/,2024-01-01 00:53:44.453466
0959504322967,150,581775,977878,video,45.156.11.103,https://cannon.com/,2024-01-01 00:57:08.691267
7121970028899,762,506917,134319,audio,189.247.69.226,https://shelton-williams.com/,2024-01-01 01:00:51.226992
0617459853149,651,146262,960842,image,185.91.168.126,http://www.warner.com/,2024-01-01 01:06:49.661484
4166973538207,654,212413,404494,video,158.79.237.239,https://dominguez.com/,2024-01-01 01:06:56.678321
6374234032200,1247,408271,295346,audio,200.74.234.27,https://burgess-green.com/,2024-01-01 00:52:39.317441
5610427431975,897,941129,829131,audio,22.39.78.252,https://www.simmons-clark.com/,2024-01-01 00:59:26.074902
1812074515823,1466,857766,898249,text,180.185.80.245,http://mack.info/,2024-01-01 00:58:09.189262
9236292462123,1416,990750,488692,text,215.19.135.245,https://russell.com/,2024-01-01 01:03:58.001042
4118466234957,1698,361588,821823,image,150.173.163.2,https://www.grimes.net/,2024-01-01 01:04:10.361547
7785361670969,1944,666565,928701,image,98.94.32.75,https://www.cordova.com/,2024-01-01 00:54:41.826144
5574333024098,561,531808,284603,application,133.138.193.146,http://robertson.com/,2024-01-01 01:01:39.725974
0181427681380,1750,332554,405950,image,158.146.18.37,http://johnson-lara.biz/,2024-01-01 00:59:14.897394
1739775067479,775,161168,999408,text,163.95.138.105,https://www.mcmahon-nguyen.biz/,2024-01-01 00:58:37.563237
0937743289379,108,291009,227183,application,169.13.185.119,http://www.clayton.com/,2024-01-01 00:55:36.098638
0862629475205,1612,942592,903035,audio,128.190.250.151,http://anderson.com/,2024-01-01 01:04:06.857485
5114406724632,1883,172454,747765,application,112.125.118.45,https://smith.com/,2024-01-01 01:01:12.688898
6977894000690,606,533546,744919,image,111.3.108.85,http://swanson.net/,2024-01-01 00:50:39.761549
